task,lambda_penalty,T,seed,accuracy,entropy_first,entropy_last,entropy_delta,entropy_mean,q_delta_mean,slot_shift_mean,attention_coverage,chain_step_accuracy,chain_full_accuracy,alpha,grad_norm,runtime_sec
hard_synthetic_multihop,1.0,1,1,0.08737864345312119,2.3062007427215576,2.3062007427215576,0.0,2.3062007427215576,0.5115543603897095,0.0,1.0,0.3300970792770386,0.3300970873786408,0.0980333685874939,1.178659803224431,0.20797324180603027
hard_synthetic_multihop,1.0,1,2,0.06796116381883621,2.3054490089416504,2.3054490089416504,0.0,2.3054490089416504,0.5348128080368042,0.0,1.0,0.43689319491386414,0.4368932038834951,0.10189565271139145,1.410781125976853,0.15596532821655273
hard_synthetic_multihop,1.0,1,3,0.03883495181798935,2.300506830215454,2.300506830215454,0.0,2.300506830215454,0.5692981481552124,0.0,1.0,0.41747573018074036,0.4174757281553398,0.10175487399101257,1.1292598106385219,0.17273449897766113
hard_synthetic_multihop,1.0,1,4,0.019417475908994675,2.298192262649536,2.298192262649536,0.0,2.298192262649536,0.5379500389099121,0.0,1.0,0.40776699781417847,0.4077669902912621,0.1002904623746872,1.5508962831155508,0.21776318550109863
hard_synthetic_multihop,1.0,3,0,0.09708738327026367,2.3080081939697266,2.3118839263916016,0.003875732421875,2.3103195826212564,0.508156398932139,0.026538245379924774,1.2621358633041382,0.26234671970208484,0.1262135922330097,0.10187595337629318,0.9203251318425383,0.3975033760070801
hard_synthetic_multihop,1.0,3,1,0.11650485545396805,2.306358814239502,2.310295820236206,0.0039370059967041016,2.3088069756825766,0.510536253452301,0.02882369142025709,1.2815533876419067,0.2796751360098521,0.10679611650485436,0.09826447814702988,1.258039934201401,0.333754301071167
hard_synthetic_multihop,1.0,3,2,0.058252427726984024,2.3056225776672363,2.313524007797241,0.007901430130004883,2.3101120789845786,0.5332509477933248,0.0296024102717638,1.291262149810791,0.3072417080402374,0.13592233009708737,0.10199068486690521,1.2627964146534594,0.3311648368835449
hard_synthetic_multihop,1.0,3,3,0.029126213863492012,2.299973487854004,2.316668748855591,0.016695261001586914,2.3097314834594727,0.547385017077128,0.050907427445054054,1.4368932247161865,0.3758285542329152,0.21359223300970873,0.10035844147205353,1.3070194792054421,0.38606691360473633
hard_synthetic_multihop,1.0,3,4,0.009708737954497337,2.298121929168701,2.3104588985443115,0.012336969375610352,2.3050339221954346,0.5246854027112325,0.03419158700853586,1.2233009338378906,0.3297065695126851,0.17475728155339806,0.09851343184709549,1.2930270171555054,0.3688836097717285
hard_synthetic_multihop,1.0,5,0,0.06796116381883621,2.3078415393829346,2.310171604156494,0.0023300647735595703,2.3101492881774903,0.506761085987091,0.02165258605964482,1.4271844625473022,0.19540321230888366,0.13592233009708737,0.101027712225914,1.0008391860925714,0.4544675350189209
hard_synthetic_multihop,1.0,5,1,0.0776699036359787,2.306518316268921,2.3053441047668457,-0.0011742115020751953,2.307658386230469,0.5142292141914367,0.0256599229760468,1.5728155374526978,0.24488325119018556,0.10679611650485436,0.0983157828450203,1.2680831412165685,0.4682884216308594
hard_synthetic_multihop,1.0,5,2,0.029126213863492012,2.3063204288482666,2.3146493434906006,0.008328914642333984,2.312684726715088,0.5336921095848084,0.0268992162309587,1.6407767534255981,0.2672487795352936,0.1262135922330097,0.10200127214193344,1.2787505891315087,0.5844895839691162
hard_synthetic_multihop,1.0,5,3,0.08737864345312119,2.298532247543335,2.3144471645355225,0.0159149169921875,2.310914134979248,0.5425036311149597,0.037470598705112934,1.766990303993225,0.25872534662485125,0.1941747572815534,0.09808383882045746,1.584301522431221,0.5396897792816162
hard_synthetic_multihop,1.0,5,4,0.03883495181798935,2.296947956085205,2.311837911605835,0.014889955520629883,2.3071592807769776,0.5176349878311157,0.028665233869105577,1.4077669382095337,0.28339041769504547,0.17475728155339806,0.09802351891994476,1.639957140866852,0.5710575580596924
babi_task2,0.25,1,0,0.171875,4.292265892028809,4.292265892028809,0.0,4.292265892028809,0.5033231377601624,0.0,1.0,0.00390625,0.00390625,0.09805160760879517,3.2874411045570877,0.23411035537719727
babi_task2,0.25,1,1,0.125,4.285123825073242,4.285123825073242,0.0,4.285123825073242,0.5965518951416016,0.0,1.0,0.00390625,0.00390625,0.09808290749788284,2.888396700414057,0.2008352279663086
babi_task2,0.25,1,2,0.16796875,4.287980556488037,4.287980556488037,0.0,4.287980556488037,0.5315300226211548,0.0,1.0,0.0078125,0.0078125,0.10065559297800064,3.9365778469036545,0.20528888702392578
babi_task2,0.25,1,3,0.0703125,4.303963661193848,4.303963661193848,0.0,4.303963661193848,0.5206258296966553,0.0,1.0,0.109375,0.109375,0.09800275415182114,3.243866232200851,0.23208928108215332
babi_task2,0.25,1,4,0.11328125,4.302920341491699,4.302920341491699,0.0,4.302920341491699,0.5176899433135986,0.0,1.0,0.171875,0.171875,0.09861321747303009,3.9992923444750192,0.2117602825164795
babi_task2,0.25,3,0,0.12890625,4.292392730712891,4.288313388824463,-0.004079341888427734,4.29080867767334,0.5511453549067179,0.02773542981594801,1.2109375,0.060546875,0.0,0.10174635797739029,4.157410214373064,0.41338491439819336
babi_task2,0.25,3,1,0.13671875,4.282842636108398,4.273314476013184,-0.009528160095214844,4.278627395629883,0.5911955634752909,0.03828619047999382,1.484375,0.078125,0.0,0.10198742151260376,2.81746261508477,0.4171411991119385
babi_task2,0.25,3,2,0.16796875,4.289252758026123,4.288963317871094,-0.0002894401550292969,4.289429823557536,0.5160656770070394,0.02403627708554268,1.45703125,0.068359375,0.0,0.09800154715776443,4.0804075126755,0.4548046588897705
babi_task2,0.25,3,3,0.00390625,4.3075785636901855,4.3043107986450195,-0.0032677650451660156,4.3061807950337725,0.5388749639193217,0.026257221587002277,1.35546875,0.099609375,0.0,0.10166815668344498,5.257316416608345,0.38916468620300293
babi_task2,0.25,3,4,0.16796875,4.300668716430664,4.295813083648682,-0.004855632781982422,4.298345883687337,0.5135755737622579,0.021102841943502426,1.34765625,0.10546875,0.0,0.10123798996210098,4.1813342215683935,0.4161694049835205
babi_task2,0.25,5,0,0.1328125,4.295072555541992,4.278623580932617,-0.016448974609375,4.289661407470703,0.5233261942863464,0.030244771391153336,1.5234375,0.05859375,0.0,0.09946107119321823,4.558254414728932,0.5711848735809326
babi_task2,0.25,5,1,0.125,4.286037921905518,4.2615509033203125,-0.024487018585205078,4.276671600341797,0.5685597896575928,0.03233909094706178,1.56640625,0.0859375,0.0,0.09973803907632828,3.331679054102259,0.5382859706878662
babi_task2,0.25,5,2,0.16796875,4.286128997802734,4.281932830810547,-0.0041961669921875,4.286263561248779,0.5057170987129211,0.02956870710477233,1.8984375,0.07421875,0.00390625,0.09802909940481186,4.507583599394619,0.575739860534668
babi_task2,0.25,5,3,0.1171875,4.305051803588867,4.296603202819824,-0.008448600769042969,4.302032089233398,0.529051399230957,0.024099640548229218,1.5859375,0.1015625,0.00390625,0.09854304790496826,6.184988971490989,0.6123507022857666
